目立つ	めだつ	Se faire remarquer, sortir du lot				
立ち上がる	たちあがる	Se lever, se mettre debout				
位	くらい	Rang, position				
地位	ちい	Rang, position, poste				
学位	がくい	Titre universitaire				
上位	じょうい	Rang supérieur; supérieur				
本位	ほんい	Monnaie, étalon monétaire; base, principe				
位取り	くらいどり	Unité, place de la décimale				
国法	こくほう	Lois nationales				
立法	りっぽう	Établissement d'une loi; législation				
法案	ほうあん	Projet/proposition de loi				
文法	ぶんぽう	Grammaire				
方法	ほうほう	Méthode, procédé, moyen				
和らげる	やわらげる	Adoucir, calmer; se calmer, s'apaiser				
和らぐ	やわらぐ	Adoucir, calmer; se calmer, s'apaiser				
和む	なごむ	Adoucir, calmer; se calmer, s'apaiser				
和やか	なごやか	Doux, calme, paisible, cordial				
和文	わぶん	Text japonais				
和風	わふう	À la japonaise, style japonais				
大和	やまと	(Le vieux) Japon				
私	わたし、わたくし	Je				
私事	しじ	Affaire personnelle/privée				
私物	しぶつ	Bien personnel, propriété privée				
私用	しよう	Usage privé				
私立	しりつ	Privé				
私自身	わたくしじしん	Moi-même, soi-même				
公	おおやけ	Public, officiel				
公安	こうあん	Ordre public/sécurité publique				
公法	こうほう	Droit public				
公立	こうりつ	Public				
公海	こうかい	Eaux internationales				
公言	こうげん	Déclaration publique				
林	はやし	Bois, forêt				
山林	さんりん	Montagnes et forêts; forêt de montagne				
(山)林学	(さん)りんがく	Foresterie, sylviculture				
林立	りんりつ	Dressé en rangs serrés				
小林	こばやし	Kobayashi (nom propre)				
森	もり	Bois, forêt				
森林	しんりん	Bois, forêt				
大森	おおもり	Ômori (Quartier de Tôkyô)				
竹	たけ	Bambou				
竹林	ちくりん、たけばやし	Forêt de bambous				
竹刀	しない	Sabre de bambou (au kendo)	当て字			
竹の子	たけのこ	Pousse de bambou				
竹のつえ	たけのつえ	Canne en bambou				
竹やぶ	たけやぶ	Bosquet de bambous				
筆	ふで	Pinceau				
万年筆	まんねんひつ	Stylo				
自筆	じひつ	Autographe, écrit de sa propre main				
筆名	ひつめい	Nom de plume, pseudonyme				
文筆	ぶんぴつ	Oeuvre/activité littéraire				
筆先	ふでさき	Pointe du pinceau				
書く	かく	Écrire				
書物	しょもつ	Livre				
文書	ぶんしょ、もんじょ	Document, écrit; (par) écrit				
書名	しょめい	Titre de livre				
前書き	まえがき	Avant-propos, préface				
書き取り	かきとり	Dictée				
意見	いけん	Avis, opinion				
用意	ようい	Préparation, préparatifs, disposition				
好意	こうい	Bienveillance, bon vouloir, courtoisie				
意外	いがい	Inattendu, imprévu				
不意	ふい	Subit, soudain, inattendu, inopiné, imprévu				
車	くるま	Véhicule; roue				
電車	でんしゃ	Train (électrique)				
人力車	じんりきしゃ	Pousse-pousse				
発車	はっしゃ	Départ (train, bus)				
下車	げしゃ	Descendre (du train)				
水車	すいしゃ	Roue hydraulique				
人気	にんき	Popularité				
気分	きぶん	État d'esprit, humeur, sentiment				
本気	ほんき	Sérieux; sérieusement				
気体	きたい	Gaz, corps volatil				
電気	でんき	Électricité				
汽車	きしゃ	Train (à vapeur), chemin de fer				
原点	げんてん	Point de départ, origine				
原案	げんあん	Projet/texte original				
原文	げんぶん	Texte original, original				
原子	げんし	Atome				
原子力	げんしりょく	Énergie atomique/nucléaire				
元	もと	Origine, source; (en préfixe) ancien, ex-				
元日	がんじつ	Jour de l'An				
元金	がんきん	Capital, fonds				
元気	げんき	Vital, en bonne santé				
地元	じもと	Local, du pays				
光	ひかり	Lumière				
光る	ひかる	Briller				
日光	にっこう	Lumière solaire				
月光	げっこう	Lumière de la lune, clair de lune				
光年	こうねん	Année-lumière				
発光	はっこう	Émission de lumière, luminescence				
電光	でんこう	Lumière électrique, éclair				
工事	こうじ	Chantier, travaux				
大工	だいく	Charpentier				
女工	じょこう	Ouvrier				
工学	こうがく	Technologie, ingénierie				
人工	じんこう	Artificiel				
空	そら	Ciel				
空ける	あける	Vider, faire de place				
空く	あく	Se vider, être libre/vacant				
空	から	Vider				
空気	くうき	Air				
空間	くうかん	Espace				
時間と空間	じかんとくうかん	Temps et espace				
空車	くうしゃ	Voiture vide; libre (taxi)				
空手	からて	Karaté				
大空	おおぞら	Ciel, firmament				
天気	てんき	Temps				
天文学	てんもんがく	Astronomie				
天国	てんごく	Paradis				
天性	てんせい	Nature, disposition naturelle				
天の川	あまのがわ	Voie lactée				
里	さと	Village, maison paternelle				
千里	せんり	1000 ri; grande distance				
海里	かいり	Mille marin (1852 m)				
里子	さとご	Enfant en nourrice				
里心	さとごころ	Mal du pays				
地理(学)	ちり(がく)	Géographie				
心理学	しんりがく	Psychologie				
理学部	りがくぶ	Faculté des sciences				
無理	むり	Déraisonnable; impossible; par force				
理事	りじ	Administrateur, directeur				
少し	すこし	Un peu				
少ない	すくない	Peu				
少年	しょうねん	Garçon, adolescent				
少年法	しょうねんほう	Loi sur les mineurs				
少女	しょうじょ	Petite fille, fillette				
少々	しょうしょう	Un peu, quelque peu				
少しずつ	すこしずつ	Petit à petit, peu à peu				
省みる	かえりみる	Regarder en arrière, se souvenir du passé				
省く	はぶく	Omettre, supprimer				
自省	じせい	Réglexion, introspection				
内省	ないせい	Introspection				
省エネ(ルギー)	しょうエネ(ルギー)	Économie d'énergie				
相当	そうとう	Équivalent, approprié				
法相	ほうしょう	Ministre de la Justice				
外相	がいしょう	Ministre des Affaires Étrangères				
相手	あいて	Partenaire, partie adverse				
思想	しそう	Idée, pensée				
回想	かいそう	Souvenir, réminiscence				
理想	りそう	Un idéal				
空想	くうそう	Rêverie, imagination, fantaisie				
めい想	めいそう	Méditation				
首	くび	Cou, tête				
首相	しゅしょう	Premier Ministre				
元首	げんしゅ	Souverain, chef D'État				
首位	しゅい	Première place, tête				
部首	ぶしゅ	Clé d'un kanji				
手首	てくび	Poignet				
道	みち	Chemin, voie, rue, route				
国道	こくどう	Route nationale				
水道	すいどう	Eau courante; conduite d'eau				
北海道	ほっかいどう	Hokkaidô				
書道	しょどう	Calligraphie				
回り道	まわりみち	Détour, déviation				
通る	とおる	Passer				
通す	とおす	Faire passer				
通う	かよう	Aller régulièrement, fréquenter				
交通	こうつう	Circulation, trafic				
文通	ぶんつう	Correspondance, échange de lettres				
通学	つうがく	Se rendre à l'école/l'université				
見通し	みとおし	Vue (dégagée), perspective, prévision				
道路	どうろ	Rue, route				
十字路	じゅうじろ	Intersection, croisement				
水路	すいろ	Vois navigable, canal; aqueduc				
海路	かいろ	Voie maritime				
通路	つうろ	Passage, chemin, couloir				
戸	と	Porte				
戸外で	こがいで	Au-dehors, en plein air				
下戸	げこ	Sobre, qui ne boit pas				
戸口	とぐち	Porte d'entrée				
木戸	きど	Porte, entrée; portail de château/de jardin				
雨戸	あまど	Porte coulissante extérieure (pluie), volet				
所	ところ	Endroit, lieu				
案内所	あんないじょ	Bureau d'information				
名所	めいしょ	Lieu célèbre, site renommé				
所長	しょちょう	Directeur				
長所	ちょうしょ	Mérite, point fort, avantage				
原子力発電所	げんしりょくはつでんしょ	Centrale nucléaire				
場	ば	Espace; endroit; siège				
工場	こうじょう、こうば	Usine				
出場	しゅつじょう	Participation				
場所	ばしょ	Lieu, endroit, emplacement				
立場	たちば	Position, point de vue				
相場	そうば	Cours, prix courant				
主	おも	Principal, important				
主	ぬし	Maître, propriétaire				
主人	しゅじん	Mari, chef de maison				
主人公	しゅじんこう	Héro, personnage principal				
自主	じしゅ	Indépendance, autonomie				
主語	しゅご	Sujet (en grammaire)				
住む	すむ	Habiter, résider				
住まう	すまう	Habiter, résider				
住所	じゅうしょ	Adresse				
住人	じゅうにん	Habitant, résident				
安住	あんじゅう	Vie paisible				
住まい	すまい	Lieu de résidence/où on habite, adresse				
住み心地	すみごこち	Confortable, agréable (lieu d'habitation)				
信じる	しんじる	Croire, faire confiance				
信用	しんよう	Confiance				
不信	ふしん	Insincérité, perfidie; méfiance, défiance				
自信	じしん	Confiance en soi				
所信	しょしん	Conviction, opinion, croyance				
通信	つうしん	Communication, correspondance				
会う	あう	Rencontrer				
国会	こっかい	Parlement, assemblée nationale				
大会	たいかい	Grande réunion; réunion sportive				
学会	がっかい	Société savante, académie				
会見	かいけん	Interview, entrevue, entretien				
出会う	であう	Rencontrer/croiser par hasard				
合う	あう	S'adapter				
合わせる	あわせる	Réunir				
合わす	あわす	Réunir				
合意	ごうい	Accord mutuel				
場合	ばあい	Cas, circonstance				
(お)見合い	(お)みあい	Rencontre en vue du mariage				
間に合う	まにあう	Être à temps; convenir				
見合わせる	みあわせる	Se regarder; ajourner				
答え	こたえ	Réponse				
答える	こたえる	Répondre				
回答	かいとう	Réponse				
口答	こうとう	Réponse orale				
筆答	ひっとう	Réponse écrite				
名答	めいとう	Réponse correcte				
答案	めいあん	Copie d'examen				
門	もん	Porte, portail				
門	かど	Porte, portail				
入門(書)	にゅうもん(しょ)	(Manuel d') introduction				
部門	ぶもん	Section, classe, catégorie, branche				
名門	めいもん	Famille illustre/réputée				
門下生	もんかせい	Disciple, élève				
門口	かどぐち	Porte, entrée				
問い	とい	Question problème				
問う	とう	Questionner				
問答	もんどう	Questions et réponses; dialogue				
学問	がくもん	Science, savoir				
問い合わせ	といあわせ	Demande de renseignements				
問いただす	といただす	Demander des explications, renseigner				
会員	かいいん	Membre, adhérent (d'une société)				
海員	かいいん	Marin				
工員	こういん	Ouvrier				
人員	じんいん	Personnel, les effectifs				
全員	ぜんいん	Tous les membres, tout le personnel				
者	もの	Personne				
学者	がくしゃ	Savant, érudit				
日本学者	にほんがくしゃ	Japonologue				
筆者	ひっしゃ	Rédacteur, auteur				
信者	しんじゃ	Croyant, fidèle				
後者	こうしゃ	Ce dernier, cette dernière				
家	いえ	Maison, famille				
家事	かじ	Ménage, travaux domestiques				
家内	かない	(Ma) femme				
国家	こっか	État, nation				
家来	けらい	Vassal, serviteur				
家主	やぬし	Propriétaire d'une maison				
和室	わしつ	Chambre de style japonais				
私室	ししつ	Chambre privée				
室内	しつない	À l'intérieur d'une pièce, d'une maison				
分室	ぶんしつ	Annexe, succursale				
室長	しつちょう	Chef de chambrée; chef de section/service/salle				
家屋	かおく	Maison, bâtiment				
屋上	おくじょう	Sur le toit, toiture en terrasse				
部屋	へや	Chambre, pièce				
小屋	こや	Petite maison, hutte, baraque				
八百屋	やおや	Marchand de légumes				
店	みせ	Boutique, magasin				
書店	しょてん	Librairie				
本店	ほんてん	Siège social, maison mère, bureau principal				
店員	てんいん	Employé de magasin, vendeur				
店先	みせさき	Devanture/vitrine d'un magasin				
出店	でみせ	Succursale, filiale				
点	てん	Point; tache; marque; endroit; (numéral pour div. objets)				
出発点	しゅっぱつてん	Point de départ				
原点	げんてん	Point de départ, origine				
合点	がってん	Consentement, accord, compréhension				
点字	てんじ	Alphabet braille				
点火	てんか	Allumer, enflammer				
当局	とうきょく	Autorités compétentes				
局長	きょくちょう	Directeur (bureau/office); receveur des postes				
局員	きょくいん	Employé d'un bureau, fonctionnaire				
局外者	きょくがいしゃ	Étranger à, tiers				
時局	じきょく	État des choses, situation				
居る	いる	Être (présent), exister, se trouver, habiter				
住居	じゅうきょ	Habitation, domicile				
居住地	きょじゅうち	Lieu de résidence				
